cliente;IDUC;identificacao;classe;competencia;prioridade;score_final;valor_estimado_mes;valor_estimado_ano;energia_nao_faturada_mes;score_regra;score_anomalia;consumo_atual;media_hist;media_12m;queda_ratio;queda_yoy;peer_ratio;n_zeros_janela;baixa_renda;sazonal_prone;micro_geracao;sazonal;baseline_alto;origem;motivos
Alianca;ALI000416;J******** | BALNEÁRIO ESPLANADA;RESIDENCIAL;2025-12;ALTA;70.8;0.28;3.36;0.0;80.0;53.8;0.0;0.3333333333333333;118.5;100.0;100.0;0.0;3;0;0;0;0;0;regra;Consumo zerou tendo histórico anterior
Alianca;ALI000417;B******** R***** | RINCÃO CENTRO;RESIDENCIAL;2025-12;ALTA;70.8;74.66;895.92;87.0;100.0;16.6;32.0;119.33333333333333;164.5;73.0;72.0;19.0;0;0;0;0;0;0;regra;"Queda de consumo de 73% vs média (>=60%); Consumo 19% da média do sistema para a classe"
Alianca;ALI000418;B******** R***** | LAGOA DOS FREITAS;RESIDENCIAL;2025-12;ALTA;70.8;49.02;588.24;57.0;100.0;16.6;15.0;72.33333333333333;96.0;79.0;79.0;16.0;0;0;0;0;0;0;regra;"Queda de consumo de 79% vs média (>=60%); Consumo 16% da média do sistema para a classe"
Alianca;ALI000419;J******** | BALNEÁRIO ESPLANADA;RESIDENCIAL;2025-12;ALTA;70.8;0.28;3.36;0.0;80.0;53.7;0.0;0.3333333333333333;80.0;100.0;100.0;0.0;3;0;0;0;0;0;regra;Consumo zerou tendo histórico anterior
Alianca;ALI000420;J******** | BALNEÁRIO TORNEIRO;RESIDENCIAL;2025-12;ALTA;70.7;31.35;376.2;37.0;80.0;53.5;0.0;36.666666666666664;28.666666666666668;100.0;100.0;0.0;3;0;0;0;0;0;regra;Consumo zerou tendo histórico anterior
Alianca;ALI000421;B******** R***** | RINCÃO ZONA SUL;RESIDENCIAL;2025-12;ALTA;70.7;22.8;273.6;27.0;100.0;16.2;12.0;38.666666666666664;57.916666666666664;69.0;73.0;21.0;0;0;0;0;0;0;regra;"Queda de consumo de 69% vs média (>=60%); Consumo 21% da média do sistema para a classe"
Alianca;ALI000422;J******** | BALNEÁRIO ESPLANADA;RESIDENCIAL;2025-12;ALTA;70.7;2.85;34.2;3.0;80.0;53.5;0.0;3.3333333333333335;46.5;100.0;100.0;0.0;3;0;0;0;0;0;regra;Consumo zerou tendo histórico anterior
Alianca;ALI000423;I**** | ESPLANADA;RESIDENCIAL;2025-12;ALTA;70.7;43.6;523.2;51.0;100.0;16.4;34.0;85.0;166.08333333333334;60.0;86.0;20.0;0;1;0;0;0;0;regra;"Queda de consumo de 60% vs média (>=60%); Consumo 20% da média do sistema para a classe"
Alianca;ALI000424;J******** | BALNEÁRIO ESPLANADA;RESIDENCIAL;2025-12;ALTA;70.7;1.99;23.88;2.0;80.0;53.3;0.0;2.3333333333333335;54.5;100.0;100.0;0.0;3;0;0;0;0;0;regra;Consumo zerou tendo histórico anterior
Alianca;ALI000425;J******** | BALNEÁRIO ESPLANADA;RESIDENCIAL;2025-12;ALTA;70.7;28.5;342.0;33.0;80.0;53.4;0.0;33.333333333333336;26.666666666666668;100.0;100.0;0.0;3;0;0;0;0;0;regra;Consumo zerou tendo histórico anterior
Alianca;ALI000426;J******** | BALNEÁRIO ESPLANADA;RESIDENCIAL;2025-12;ALTA;70.7;18.81;225.72;22.0;100.0;16.4;14.0;36.0;98.1;61.0;91.0;14.0;0;0;0;0;0;0;regra;"Queda de consumo de 61% vs média (>=60%); Consumo 14% da média do sistema para a classe"
Alianca;ALI000427;I**** | RAICHASKI;RESIDENCIAL;2025-12;ALTA;70.7;38.47;461.64;45.0;100.0;16.3;16.0;61.0;84.16666666666667;74.0;76.0;19.0;0;1;0;0;0;0;regra;"Queda de consumo de 74% vs média (>=60%); Consumo 19% da média do sistema para a classe"
Alianca;ALI000428;B******** R***** | PEDREIRAS;RESIDENCIAL;2025-12;ALTA;70.7;25.65;307.8;30.0;100.0;16.3;9.0;39.0;39.25;77.0;47.0;23.0;0;0;0;0;0;0;regra;"Queda de consumo de 77% vs média (>=60%); Consumo 23% da média do sistema para a classe"
Alianca;ALI000429;B******** R***** | RINCÃO ZONA SUL;PODERES PUBLICOS;2025-12;ALTA;70.6;8.83;105.96;10.0;80.0;53.1;0.0;10.333333333333334;92.16666666666667;100.0;100.0;0.0;3;0;0;0;0;0;regra;Consumo zerou tendo histórico anterior
Alianca;ALI000430;B******** R***** | RINCÃO CENTRO;RESIDENCIAL;2025-12;ALTA;70.6;1.42;17.04;2.0;80.0;53.3;0.0;1.6666666666666667;94.5;100.0;100.0;0.0;3;0;0;0;0;0;regra;Consumo zerou tendo histórico anterior
Alianca;ALI000431;B******** R***** | PEDREIRAS;RESIDENCIAL;2025-12;ALTA;70.6;30.78;369.36;36.0;100.0;16.0;14.0;50.0;95.08333333333333;72.0;82.0;15.0;0;0;0;0;0;0;regra;"Queda de consumo de 72% vs média (>=60%); Consumo 15% da média do sistema para a classe"
Alianca;ALI000432;I**** | VILA NOVA;RESIDENCIAL;2025-12;ALTA;70.6;25.08;300.96;29.0;80.0;53.2;0.0;29.333333333333332;52.833333333333336;100.0;100.0;0.0;3;0;0;0;0;0;regra;Consumo zerou tendo histórico anterior
Alianca;ALI000433;B******** R***** | PEDREIRAS;COMERCIAL, SERVIÇOS E OUTRAS ;2025-12;ALTA;70.5;591.1;7093.2;691.0;80.0;52.7;0.0;858.0;858.0;100.0;;;1;0;0;0;0;1;regra;Consumo zerou tendo histórico anterior
Alianca;ALI000434;I**** | JARDIM ELIZABETE;COMERCIAL, SERVIÇOS E OUTRAS ;2025-12;ALTA;70.5;43.03;516.36;50.0;100.0;15.8;17.0;67.33333333333333;88.5;75.0;81.0;19.0;0;0;0;0;0;0;regra;"Queda de consumo de 75% vs média (>=60%); Consumo 19% da média do sistema para a classe"
Alianca;ALI000435;B******** R***** | RINCÃO CENTRO;RESIDENCIAL;2025-12;ALTA;70.5;12.25;147.0;14.0;80.0;52.9;0.0;14.333333333333334;70.25;100.0;;0.0;3;0;0;0;0;0;regra;Consumo zerou tendo histórico anterior
Alianca;ALI000436;B******** R***** | RINCÃO CENTRO;RESIDENCIAL;2025-12;ALTA;70.5;29.64;355.68;35.0;100.0;15.6;16.0;50.666666666666664;75.5;68.0;67.0;21.0;0;0;0;0;0;0;regra;"Queda de consumo de 68% vs média (>=60%); Consumo 21% da média do sistema para a classe"
Alianca;ALI000437;J******** | BALNEÁRIO TORNEIRO;RESIDENCIAL;2025-12;ALTA;70.5;6.84;82.08;8.0;80.0;52.8;0.0;8.0;74.25;100.0;100.0;0.0;3;0;0;0;0;0;regra;Consumo zerou tendo histórico anterior
Alianca;ALI000438;B******** R***** | RINCÃO ZONA SUL;RESIDENCIAL;2025-12;ALTA;70.5;68.11;817.32;80.0;100.0;15.8;52.0;131.66666666666666;220.91666666666666;61.0;73.0;24.0;0;0;0;0;0;0;regra;"Queda de consumo de 61% vs média (>=60%); Consumo 24% da média do sistema para a classe"
Alianca;ALI000439;I**** | CENTRO;RESIDENCIAL;2025-12;ALTA;70.5;1.42;17.04;2.0;80.0;52.9;0.0;1.6666666666666667;82.66666666666667;100.0;100.0;0.0;3;0;0;0;0;0;regra;Consumo zerou tendo histórico anterior
Alianca;ALI000440;B******** R***** | RINCÃO ZONA NORTE;RESIDENCIAL;2025-12;ALTA;70.4;58.71;704.52;69.0;80.0;52.6;0.0;68.66666666666667;166.33333333333334;100.0;100.0;0.0;2;0;0;0;0;0;regra;Consumo zerou tendo histórico anterior
Alianca;ALI000441;B******** R***** | RINCÃO CENTRO;RESIDENCIAL;2025-12;ALTA;70.4;432.88;5194.56;506.0;95.0;24.8;160.0;666.3333333333334;367.0833333333333;76.0;-135.0;44.0;0;1;0;0;0;0;regra;"Tarifa social com consumo alto (367 kWh/mês méd. 12m); Queda de consumo de 76% vs média (>=60%)"
Alianca;ALI000442;I**** | CENTRO;COMERCIAL, SERVIÇOS E OUTRAS ;2025-12;ALTA;70.4;78.65;943.8;92.0;100.0;15.5;25.0;117.0;124.5;79.0;;20.0;0;0;0;0;0;0;regra;"Queda de consumo de 79% vs média (>=60%); Consumo 20% da média do sistema para a classe"
Alianca;ALI000443;J******** | BALNEÁRIO ESPLANADA;RESIDENCIAL;2025-12;ALTA;70.4;9.69;116.28;11.0;80.0;52.5;0.0;11.333333333333334;53.666666666666664;100.0;100.0;0.0;3;0;0;0;0;0;regra;Consumo zerou tendo histórico anterior
Alianca;ALI000444;I**** | VILA NOVA;RESIDENCIAL;2025-12;ALTA;70.4;34.77;417.24;41.0;80.0;52.6;0.0;40.666666666666664;37.083333333333336;100.0;;0.0;3;0;0;0;0;0;regra;Consumo zerou tendo histórico anterior
Alianca;ALI000445;B******** R***** | RINCÃO CENTRO;RESIDENCIAL;2025-12;ALTA;70.4;24.22;290.64;28.0;100.0;15.4;18.0;46.333333333333336;134.91666666666666;61.0;69.0;13.0;0;0;0;0;0;0;regra;"Queda de consumo de 61% vs média (>=60%); Consumo 13% da média do sistema para a classe"
Alianca;ALI000446;B******** R***** | RINCÃO CENTRO;RESIDENCIAL;2025-12;ALTA;70.4;41.04;492.48;48.0;100.0;15.6;19.0;67.0;76.58333333333333;72.0;71.0;25.0;0;0;0;0;0;0;regra;"Queda de consumo de 72% vs média (>=60%); Consumo 25% da média do sistema para a classe"
Alianca;ALI000447;I**** | RAICHASKI;RESIDENCIAL;2025-12;ALTA;70.3;162.15;1945.8;190.0;80.0;52.4;0.0;189.66666666666666;333.9166666666667;100.0;100.0;0.0;2;0;0;0;0;0;regra;Consumo zerou tendo histórico anterior
Alianca;ALI000448;J******** | BALNEÁRIO TORNEIRO;RESIDENCIAL;2025-12;ALTA;70.3;22.8;273.6;27.0;80.0;52.1;0.0;26.666666666666668;37.25;100.0;;0.0;3;0;0;0;0;0;regra;Consumo zerou tendo histórico anterior
Alianca;ALI000449;I**** | RIO DOS PORCOS/NORTE;COMERCIAL, SERVIÇOS E OUTRAS ;2025-12;ALTA;70.3;13.68;164.16;16.0;80.0;52.4;0.0;16.0;38.083333333333336;100.0;100.0;0.0;3;0;0;0;0;0;regra;Consumo zerou tendo histórico anterior
Alianca;ALI000450;B******** R***** | LAGOA DO FAXINAL;RESIDENCIAL;2025-12;ALTA;70.3;3.13;37.56;4.0;80.0;52.2;0.0;3.6666666666666665;20.0;100.0;100.0;0.0;3;0;0;0;0;0;regra;Consumo zerou tendo histórico anterior
Alianca;ALI000451;B******** R***** | RINCÃO ZONA SUL;RESIDENCIAL;2025-12;ALTA;70.3;1.71;20.52;2.0;80.0;52.4;0.0;2.0;60.583333333333336;100.0;100.0;0.0;3;0;0;0;0;0;regra;Consumo zerou tendo histórico anterior
Alianca;ALI000452;J******** | BALNEÁRIO ESPLANADA;RESIDENCIAL;2025-12;ALTA;70.3;2.28;27.36;3.0;80.0;52.3;0.0;2.6666666666666665;56.75;100.0;100.0;0.0;3;0;0;0;0;0;regra;Consumo zerou tendo histórico anterior
Alianca;ALI000453;B******** R***** | RINCÃO CENTRO;RESIDENCIAL;2025-12;ALTA;70.3;58.42;701.04;68.0;80.0;52.3;0.0;68.33333333333333;232.0;100.0;100.0;0.0;2;0;0;0;0;0;regra;Consumo zerou tendo histórico anterior
Alianca;ALI000454;I**** | RIO DOS ANJOS;RESIDENCIAL;2025-12;ALTA;70.3;2.85;34.2;3.0;80.0;52.2;0.0;3.3333333333333335;41.166666666666664;100.0;100.0;0.0;3;0;0;0;0;0;regra;Consumo zerou tendo histórico anterior
Alianca;ALI000455;I**** | LINHA ESPERANCA;RURAL;2025-12;ALTA;70.3;100.03;1200.36;117.0;80.0;52.2;0.0;1.6666666666666667;50.333333333333336;100.0;100.0;0.0;3;0;1;0;0;0;regra;Consumo zerou tendo histórico anterior
Alianca;ALI000456;B******** R***** | RINCÃO ZONA SUL;RESIDENCIAL;2025-12;ALTA;70.3;8.26;99.12;10.0;80.0;52.2;0.0;9.666666666666666;38.833333333333336;100.0;100.0;0.0;3;0;0;0;0;0;regra;Consumo zerou tendo histórico anterior
Alianca;ALI000457;B******** R***** | BALNEÁRIO BARRA VELHA;RESIDENCIAL;2025-12;ALTA;70.3;3.99;47.88;5.0;80.0;52.2;0.0;4.666666666666667;44.583333333333336;100.0;100.0;0.0;3;0;0;0;0;0;regra;Consumo zerou tendo histórico anterior
Alianca;ALI000458;I**** | SÃO RAFAEL;RESIDENCIAL;2025-12;ALTA;70.2;0.28;3.36;0.0;80.0;52.1;0.0;0.3333333333333333;67.41666666666667;100.0;100.0;0.0;3;0;0;0;0;0;regra;Consumo zerou tendo histórico anterior
Alianca;ALI000459;B******** R***** | RINCÃO CENTRO;RESIDENCIAL;2025-12;ALTA;70.2;12.82;153.84;15.0;80.0;52.0;0.0;15.0;30.916666666666668;100.0;100.0;0.0;3;0;0;0;0;0;regra;Consumo zerou tendo histórico anterior
Alianca;ALI000460;J******** | BALNEÁRIO TORNEIRO;RESIDENCIAL;2025-12;ALTA;70.2;0.28;3.36;0.0;80.0;52.1;0.0;0.3333333333333333;51.333333333333336;100.0;100.0;0.0;3;0;0;0;0;0;regra;Consumo zerou tendo histórico anterior
Alianca;ALI000461;B******** R***** | RINCÃO CENTRO;RESIDENCIAL;2025-12;ALTA;70.2;2.56;30.72;3.0;80.0;51.9;0.0;3.0;31.666666666666668;100.0;100.0;0.0;3;0;0;0;0;0;regra;Consumo zerou tendo histórico anterior
Alianca;ALI000462;I**** | PRIMEIRO DE MAIO;RESIDENCIAL;2025-12;ALTA;70.2;16.53;198.36;19.0;80.0;52.0;0.0;19.333333333333332;4.833333333333333;100.0;;0.0;3;0;0;0;0;0;regra;Consumo zerou tendo histórico anterior
Alianca;ALI000463;I**** | LOMBAS PEDREIRAS;RESIDENCIAL;2025-12;ALTA;70.2;5.7;68.4;7.0;80.0;52.1;0.0;6.666666666666667;3.9166666666666665;100.0;100.0;0.0;3;0;0;0;0;0;regra;Consumo zerou tendo histórico anterior
Alianca;ALI000464;I**** | LINHA FRASSON;RURAL;2025-12;ALTA;70.2;591.1;7093.2;691.0;80.0;52.0;0.0;1233.3333333333333;693.8333333333334;100.0;100.0;0.0;1;0;1;0;0;1;regra;Consumo zerou tendo histórico anterior
Alianca;ALI000465;I**** | SANGA FUNDA;RESIDENCIAL;2025-12;ALTA;70.2;2.56;30.72;3.0;80.0;52.0;0.0;3.0;7.666666666666667;100.0;100.0;0.0;3;0;0;0;0;0;regra;Consumo zerou tendo histórico anterior
Alianca;ALI000466;I**** | VILA SÃO JOSÉ;RESIDENCIAL;2025-12;ALTA;70.2;5.41;64.92;6.0;80.0;51.9;0.0;6.333333333333333;51.72727272727273;100.0;100.0;0.0;3;0;0;0;0;0;regra;Consumo zerou tendo histórico anterior
Alianca;ALI000467;A******** | BALNEÁRIO BARRA VELHA;RESIDENCIAL;2025-12;ALTA;70.2;1.71;20.52;2.0;80.0;52.1;0.0;2.0;37.5;100.0;100.0;0.0;3;0;0;0;0;0;regra;Consumo zerou tendo histórico anterior
Alianca;ALI000468;B******** R***** | RINCÃO CENTRO;RESIDENCIAL;2025-12;ALTA;70.2;1.71;20.52;2.0;80.0;51.9;0.0;2.0;30.833333333333332;100.0;100.0;0.0;3;0;0;0;0;0;regra;Consumo zerou tendo histórico anterior
Alianca;ALI000469;B******** R***** | RINCÃO CENTRO;RESIDENCIAL;2025-12;ALTA;70.2;0.57;6.84;1.0;80.0;52.0;0.0;0.6666666666666666;42.583333333333336;100.0;100.0;0.0;3;0;0;0;0;0;regra;Consumo zerou tendo histórico anterior
Alianca;ALI000470;J******** | BALNEÁRIO ESPLANADA;RESIDENCIAL;2025-12;ALTA;70.2;0.57;6.84;1.0;80.0;52.1;0.0;0.6666666666666666;49.333333333333336;100.0;100.0;0.0;3;0;0;0;0;0;regra;Consumo zerou tendo histórico anterior
Alianca;ALI000471;I**** | RIO DOS PORCOS/NORTE;COMERCIAL, SERVIÇOS E OUTRAS ;2025-12;ALTA;70.1;2.85;34.2;3.0;80.0;51.6;0.0;3.3333333333333335;10.0;100.0;100.0;0.0;3;0;0;0;0;0;regra;Consumo zerou tendo histórico anterior
Alianca;ALI000472;J******** | BALNEÁRIO ESPLANADA;RESIDENCIAL;2025-12;ALTA;70.1;1.14;13.68;1.0;80.0;51.7;0.0;1.3333333333333333;4.333333333333333;100.0;100.0;0.0;3;0;0;0;0;0;regra;Consumo zerou tendo histórico anterior
Alianca;ALI000473;J******** | BALNEÁRIO ESPLANADA;RESIDENCIAL;2025-12;ALTA;70.1;3.99;47.88;5.0;80.0;51.7;0.0;4.666666666666667;10.75;100.0;100.0;0.0;3;0;0;0;0;0;regra;Consumo zerou tendo histórico anterior
Alianca;ALI000474;I**** | CENTRO;RESIDENCIAL;2025-12;ALTA;70.1;2.56;30.72;3.0;80.0;51.7;0.0;3.0;3.75;100.0;100.0;0.0;3;0;0;0;0;0;regra;Consumo zerou tendo histórico anterior
Alianca;ALI000475;J******** | BALNEÁRIO ESPLANADA;RESIDENCIAL;2025-12;ALTA;70.1;38.76;465.12;45.0;100.0;14.7;23.0;68.33333333333333;140.41666666666666;66.0;77.0;16.0;0;0;0;0;0;0;regra;"Queda de consumo de 66% vs média (>=60%); Consumo 16% da média do sistema para a classe"
Alianca;ALI000476;J******** | BALNEÁRIO TORNEIRO;RESIDENCIAL;2025-12;ALTA;70.1;4.27;51.24;5.0;80.0;51.6;0.0;5.0;20.583333333333332;100.0;100.0;0.0;3;0;0;0;0;0;regra;Consumo zerou tendo histórico anterior
Alianca;ALI000477;B******** R***** | RINCÃO CENTRO;RESIDENCIAL;2025-12;ALTA;70.1;5.7;68.4;7.0;80.0;51.7;0.0;6.666666666666667;24.083333333333332;100.0;100.0;0.0;3;0;0;0;0;0;regra;Consumo zerou tendo histórico anterior
Alianca;ALI000478;J******** | BALNEÁRIO TORNEIRO;RESIDENCIAL;2025-12;ALTA;70.1;0.28;3.36;0.0;80.0;51.8;0.0;0.3333333333333333;21.416666666666668;100.0;100.0;0.0;3;0;0;0;0;0;regra;Consumo zerou tendo histórico anterior
Alianca;ALI000479;J******** | BALNEÁRIO ESPLANADA;RESIDENCIAL;2025-12;ALTA;70.1;4.84;58.08;6.0;80.0;51.7;0.0;5.666666666666667;15.833333333333334;100.0;;0.0;3;0;0;0;0;0;regra;Consumo zerou tendo histórico anterior
Alianca;ALI000480;J******** | BALNEÁRIO ESPLANADA;RESIDENCIAL;2025-12;ALTA;70.1;5.7;68.4;7.0;80.0;51.6;0.0;6.666666666666667;31.333333333333332;100.0;100.0;0.0;3;0;0;0;0;0;regra;Consumo zerou tendo histórico anterior
Alianca;ALI000481;J******** | BALNEÁRIO ESPLANADA;RESIDENCIAL;2025-12;ALTA;70.1;0.28;3.36;0.0;80.0;51.8;0.0;0.3333333333333333;53.0;100.0;100.0;0.0;3;0;0;0;0;0;regra;Consumo zerou tendo histórico anterior
Alianca;ALI000482;I**** | PRIMEIRA LINHA;RESIDENCIAL;2025-12;ALTA;70.1;6.27;75.24;7.0;80.0;51.7;0.0;7.333333333333333;29.166666666666668;100.0;100.0;0.0;3;0;0;0;0;0;regra;Consumo zerou tendo histórico anterior
Alianca;ALI000483;B******** R***** | BALNEÁRIO BARRA VELHA;RESIDENCIAL;2025-12;ALTA;70.0;0.85;10.2;1.0;80.0;51.4;0.0;1.0;10.833333333333334;100.0;100.0;0.0;3;0;0;0;0;0;regra;Consumo zerou tendo histórico anterior
Alianca;ALI000484;I**** | JARDIM PINHEIRO;RESIDENCIAL;2025-12;ALTA;70.0;0.28;3.36;0.0;80.0;51.3;0.0;0.3333333333333333;5.666666666666667;100.0;100.0;0.0;3;0;0;0;0;0;regra;Consumo zerou tendo histórico anterior
Alianca;ALI000485;B******** R***** | RINCÃO CENTRO;RESIDENCIAL;2025-12;ALTA;70.0;2.28;27.36;3.0;80.0;51.5;0.0;2.6666666666666665;8.333333333333334;100.0;100.0;0.0;3;0;0;0;0;0;regra;Consumo zerou tendo histórico anterior
Alianca;ALI000486;I**** | JAQUELINE;RESIDENCIAL;2025-12;ALTA;70.0;1.99;23.88;2.0;80.0;51.4;0.0;2.3333333333333335;6.833333333333333;100.0;100.0;0.0;3;0;0;0;0;0;regra;Consumo zerou tendo histórico anterior
Alianca;ALI000487;B******** R***** | RINCÃO CENTRO;RESIDENCIAL;2025-12;ALTA;70.0;11.4;136.8;13.0;80.0;51.4;0.0;13.333333333333334;41.25;100.0;;0.0;3;0;0;0;0;0;regra;Consumo zerou tendo histórico anterior
Alianca;ALI000488;B******** R***** | RINCÃO CENTRO;RESIDENCIAL;2025-12;ALTA;70.0;1.14;13.68;1.0;80.0;51.5;0.0;1.3333333333333333;5.75;100.0;100.0;0.0;3;0;0;0;0;0;regra;Consumo zerou tendo histórico anterior
Alianca;ALI000489;J******** | BALNEÁRIO TORNEIRO;RESIDENCIAL;2025-12;ALTA;70.0;0.28;3.36;0.0;80.0;51.3;0.0;0.3333333333333333;2.0833333333333335;100.0;100.0;0.0;3;0;0;0;0;0;regra;Consumo zerou tendo histórico anterior
Alianca;ALI000490;I**** | SÃO RAFAEL;RESIDENCIAL;2025-12;ALTA;70.0;0.28;3.36;0.0;80.0;51.3;0.0;0.3333333333333333;2.0;100.0;100.0;0.0;3;0;0;0;0;0;regra;Consumo zerou tendo histórico anterior
Alianca;ALI000491;I**** | NOSSA SENHORA DE FÁTIMA;COMERCIAL, SERVIÇOS E OUTRAS ;2025-12;ALTA;70.0;0.57;6.84;1.0;80.0;51.3;0.0;0.6666666666666666;10.0;100.0;100.0;0.0;3;0;0;0;0;0;regra;Consumo zerou tendo histórico anterior
Alianca;ALI000492;I**** | BOA VISTA;RESIDENCIAL;2025-12;ALTA;70.0;0.28;3.36;0.0;80.0;51.3;0.0;0.3333333333333333;0.5833333333333334;100.0;100.0;0.0;3;0;0;0;0;0;regra;Consumo zerou tendo histórico anterior
Alianca;ALI000493;I**** | LOMBAS PEDREIRAS;RESIDENCIAL;2025-12;ALTA;70.0;0.28;3.36;0.0;80.0;51.3;0.0;0.3333333333333333;0.6666666666666666;100.0;100.0;0.0;3;0;0;0;0;0;regra;Consumo zerou tendo histórico anterior
Alianca;ALI000494;I**** | CORDA BAMBA;COMERCIAL, SERVIÇOS E OUTRAS ;2025-12;ALTA;70.0;0.28;3.36;0.0;80.0;51.3;0.0;0.3333333333333333;1.1666666666666667;100.0;100.0;0.0;3;0;0;0;0;0;regra;Consumo zerou tendo histórico anterior
Alianca;ALI000495;J******** | BALNEÁRIO ESPLANADA;RESIDENCIAL;2025-12;ALTA;70.0;1.99;23.88;2.0;80.0;51.3;0.0;2.3333333333333335;19.166666666666668;100.0;100.0;0.0;3;0;0;0;0;0;regra;Consumo zerou tendo histórico anterior
Alianca;ALI000496;I**** | LIRI;RESIDENCIAL;2025-12;ALTA;70.0;5.7;68.4;7.0;80.0;51.6;0.0;6.666666666666667;37.0;100.0;100.0;0.0;3;0;0;0;0;0;regra;Consumo zerou tendo histórico anterior
Alianca;ALI000497;I**** | JUSSARA;RESIDENCIAL;2025-12;ALTA;70.0;132.23;1586.76;155.0;80.0;51.4;0.0;154.66666666666666;269.5833333333333;100.0;100.0;0.0;2;0;0;0;0;0;regra;Consumo zerou tendo histórico anterior
Alianca;ALI000498;B******** R***** | BALNEÁRIO BARRA VELHA;RESIDENCIAL;2025-12;ALTA;70.0;2.56;30.72;3.0;80.0;51.5;0.0;3.0;13.666666666666666;100.0;100.0;0.0;3;0;0;0;0;0;regra;Consumo zerou tendo histórico anterior
Alianca;ALI000499;I**** | CENTRO;COMERCIAL, SERVIÇOS E OUTRAS ;2025-12;ALTA;70.0;2.85;34.2;3.0;80.0;51.5;0.0;3.3333333333333335;8.833333333333334;100.0;100.0;0.0;3;0;0;0;0;0;regra;Consumo zerou tendo histórico anterior
Alianca;ALI000500;B******** R***** | RINCÃO ZONA SUL;RESIDENCIAL;2025-12;ALTA;70.0;0.57;6.84;1.0;80.0;51.4;0.0;0.6666666666666666;65.58333333333333;100.0;;0.0;3;0;0;0;0;0;regra;Consumo zerou tendo histórico anterior
Alianca;ALI000501;I**** | NOSSA SENHORA DE FÁTIMA;COMERCIAL, SERVIÇOS E OUTRAS ;2025-12;ALTA;70.0;0.28;3.36;0.0;80.0;51.3;0.0;0.3333333333333333;0.6666666666666666;100.0;100.0;0.0;3;0;0;0;0;0;regra;Consumo zerou tendo histórico anterior
Alianca;ALI000502;J******** | ARROIO DA CRUZ;RESIDENCIAL;2025-12;ALTA;70.0;591.1;7093.2;691.0;80.0;51.5;0.0;805.0;822.8333333333334;100.0;100.0;0.0;1;0;0;0;0;1;regra;Consumo zerou tendo histórico anterior
Alianca;ALI000503;J******** | BALNEÁRIO ESPLANADA;RESIDENCIAL;2025-12;ALTA;70.0;9.69;116.28;11.0;80.0;51.4;0.0;11.333333333333334;25.0;100.0;;0.0;3;0;0;0;0;0;regra;Consumo zerou tendo histórico anterior
Alianca;ALI000504;I**** | LIRI;COMERCIAL, SERVIÇOS E OUTRAS ;2025-12;MÉDIA;69.9;44.17;530.04;52.0;80.0;51.2;0.0;51.666666666666664;175.16666666666666;100.0;100.0;0.0;2;0;0;0;0;0;regra;Consumo zerou tendo histórico anterior
Alianca;ALI000505;J******** | BALNEÁRIO ESPLANADA;RESIDENCIAL;2025-12;MÉDIA;69.9;0.28;3.36;0.0;80.0;51.2;0.0;0.3333333333333333;17.083333333333332;100.0;100.0;0.0;3;0;0;0;0;0;regra;Consumo zerou tendo histórico anterior
Alianca;ALI000506;I**** | JARDIM ELIZABETE;RESIDENCIAL;2025-12;MÉDIA;69.9;0.28;3.36;0.0;80.0;51.3;0.0;0.3333333333333333;1.5;100.0;100.0;0.0;3;0;0;0;0;0;regra;Consumo zerou tendo histórico anterior
Alianca;ALI000507;I**** | NOSSA SENHORA DE FÁTIMA;RESIDENCIAL;2025-12;MÉDIA;69.9;0.85;10.2;1.0;80.0;51.1;0.0;1.0;28.333333333333332;100.0;100.0;0.0;3;0;0;0;0;0;regra;Consumo zerou tendo histórico anterior
Alianca;ALI000508;B******** R***** | LAGOA DO FAXINAL;RESIDENCIAL;2025-12;MÉDIA;69.9;1.14;13.68;1.0;80.0;51.2;0.0;1.3333333333333333;19.416666666666668;100.0;100.0;0.0;3;0;0;0;0;0;regra;Consumo zerou tendo histórico anterior
Alianca;ALI000509;J******** | BALNEÁRIO ESPLANADA;RESIDENCIAL;2025-12;MÉDIA;69.9;2.85;34.2;3.0;80.0;51.2;0.0;3.3333333333333335;21.666666666666668;100.0;;0.0;3;0;0;0;0;0;regra;Consumo zerou tendo histórico anterior
Alianca;ALI000510;J******** | BALNEÁRIO ESPLANADA;RESIDENCIAL;2025-12;MÉDIA;69.9;0.28;3.36;0.0;80.0;51.2;0.0;0.3333333333333333;15.833333333333334;100.0;100.0;0.0;3;0;0;0;0;0;regra;Consumo zerou tendo histórico anterior
Alianca;ALI000511;I**** | CENTRO;RESIDENCIAL;2025-12;MÉDIA;69.9;0.28;3.36;0.0;80.0;51.3;0.0;0.3333333333333333;0.75;100.0;100.0;0.0;3;0;0;0;0;0;regra;Consumo zerou tendo histórico anterior
Alianca;ALI000512;B******** R***** | LAGOA DOS FREITAS;RESIDENCIAL;2025-12;MÉDIA;69.9;0.57;6.84;1.0;80.0;51.2;0.0;0.6666666666666666;18.916666666666668;100.0;100.0;0.0;3;0;0;0;0;0;regra;Consumo zerou tendo histórico anterior
Alianca;ALI000513;I**** | BARRACÃO;RESIDENCIAL;2025-12;MÉDIA;69.9;0.28;3.36;0.0;80.0;51.2;0.0;0.3333333333333333;17.083333333333332;100.0;100.0;0.0;3;0;0;0;0;0;regra;Consumo zerou tendo histórico anterior
