cliente;IDUC;identificacao;classe;competencia;prioridade;score_final;valor_estimado_mes;valor_estimado_ano;energia_nao_faturada_mes;score_regra;score_anomalia;consumo_atual;media_hist;media_12m;queda_ratio;queda_yoy;peer_ratio;n_zeros_janela;baixa_renda;sazonal_prone;micro_geracao;sazonal;baseline_alto;origem;motivos
Chesp;CHE000593;U***** | CENTRO;Residencial;2025-12;ALTA;71.3;0.32;3.84;0.0;80.0;55.2;0.0;0.3333333333333333;2.1666666666666665;100.0;100.0;0.0;3;0;0;0;0;0;regra;Consumo zerou tendo histórico anterior
Chesp;CHE000594;S**** I***** | CIRILANDIA;Poderes Públicos;2025-12;ALTA;71.3;337.24;4046.88;351.0;80.0;55.2;0.0;350.6666666666667;90.91666666666667;100.0;;0.0;2;0;0;0;0;0;regra;Consumo zerou tendo histórico anterior
Chesp;CHE000595;U***** | RESIDENCIAL VALE DO URU;Comercial;2025-12;ALTA;71.3;0.32;3.84;0.0;80.0;55.3;0.0;0.3333333333333333;13.083333333333334;100.0;100.0;0.0;3;0;0;0;0;0;regra;Consumo zerou tendo histórico anterior
Chesp;CHE000596;N*** G***** | RURAL;Rural;2025-12;ALTA;71.2;326.02;3912.24;339.0;80.0;55.0;0.0;194.66666666666666;279.75;100.0;100.0;0.0;2;0;1;0;0;0;regra;Consumo zerou tendo histórico anterior
Chesp;CHE000597;R***** | CENTRO;Residencial;2025-12;ALTA;71.2;3.53;42.36;4.0;80.0;55.0;0.0;3.6666666666666665;127.0;100.0;100.0;0.0;2;0;0;0;0;0;regra;Consumo zerou tendo histórico anterior
Chesp;CHE000598;U***** | JARDINS BOA VISTA;Residencial;2025-12;ALTA;71.2;7.69;92.28;8.0;80.0;55.0;0.0;8.0;14.0;100.0;;0.0;3;0;0;0;0;0;regra;Consumo zerou tendo histórico anterior
Chesp;CHE000599;R***** | SANTA TEREZINHA;Residencial;2025-12;ALTA;71.2;79.5;954.0;83.0;100.0;17.8;48.0;130.66666666666666;192.75;63.0;80.0;25.0;0;0;0;0;0;0;regra;"Queda de consumo de 63% vs média (>=60%); Consumo 25% da média do sistema para a classe"
Chesp;CHE000600;N*** G***** | CENTRO;Comercial;2025-12;ALTA;71.1;5.13;61.56;5.0;80.0;54.6;0.0;5.333333333333333;18.0;100.0;;0.0;3;0;0;0;0;0;regra;Consumo zerou tendo histórico anterior
Chesp;CHE000601;S**** I***** | CIRILANDIA;Poderes Públicos;2025-12;ALTA;71.1;48.41;580.92;50.0;80.0;54.5;0.0;50.333333333333336;100.08333333333333;100.0;100.0;0.0;2;0;0;0;0;0;regra;Consumo zerou tendo histórico anterior
Chesp;CHE000602;R***** | RIALMA II;Residencial;2025-12;ALTA;71.1;250.37;3004.44;260.0;95.0;26.6;142.0;402.3333333333333;434.9166666666667;65.0;69.0;35.0;0;1;0;0;0;0;regra;"Tarifa social com consumo alto (435 kWh/mês méd. 12m); Queda de consumo de 65% vs média (>=60%)"
Chesp;CHE000603;I******* d* G**** | BOM JESUS;Residencial;2025-12;ALTA;71.1;6.09;73.08;6.0;80.0;54.5;0.0;6.333333333333333;1.5833333333333333;100.0;;0.0;3;0;0;0;0;0;regra;Consumo zerou tendo histórico anterior
Chesp;CHE000604;C**** | GREEN PARK;Residencial;2025-12;ALTA;71.1;4.49;53.88;5.0;80.0;54.4;0.0;4.666666666666667;11.6;100.0;;0.0;3;0;0;0;0;0;regra;Consumo zerou tendo histórico anterior
Chesp;CHE000605;J****** | CENTRO;Residencial;2025-12;ALTA;71.1;3.53;42.36;4.0;80.0;54.5;0.0;3.6666666666666665;22.0;100.0;;0.0;3;0;0;0;0;0;regra;Consumo zerou tendo histórico anterior
Chesp;CHE000606;J****** | MONTE CASTELO;Residencial;2025-12;ALTA;71.1;1.92;23.04;2.0;80.0;54.4;0.0;2.0;15.2;100.0;;0.0;3;0;0;0;0;0;regra;Consumo zerou tendo histórico anterior
Chesp;CHE000607;R***** | JOSE CAMELO DE FARIAS;Residencial;2025-12;ALTA;71.0;2.24;26.88;2.0;80.0;54.2;0.0;2.3333333333333335;3.4;100.0;;0.0;3;0;0;0;0;0;regra;Consumo zerou tendo histórico anterior
Chesp;CHE000608;N*** G***** | PLAINA;Residencial;2025-12;ALTA;71.0;3.53;42.36;4.0;80.0;54.4;0.0;3.6666666666666665;5.916666666666667;100.0;;0.0;3;0;0;0;0;0;regra;Consumo zerou tendo histórico anterior
Chesp;CHE000609;J****** | MONTE CASTELO;Residencial;2025-12;ALTA;71.0;4.17;50.04;4.0;80.0;54.3;0.0;4.333333333333333;7.333333333333333;100.0;;0.0;3;0;0;0;0;0;regra;Consumo zerou tendo histórico anterior
Chesp;CHE000610;J****** | MONTE CASTELO;Residencial;2025-12;ALTA;71.0;2.24;26.88;2.0;80.0;54.2;0.0;2.3333333333333335;5.25;100.0;;0.0;3;0;0;0;0;0;regra;Consumo zerou tendo histórico anterior
Chesp;CHE000611;R***** | CENTRO;Residencial;2025-12;ALTA;71.0;2.89;34.68;3.0;80.0;54.2;0.0;3.0;2.4285714285714284;100.0;;0.0;3;0;0;0;0;0;regra;Consumo zerou tendo histórico anterior
Chesp;CHE000612;J****** | MONTE CASTELO;Residencial;2025-12;ALTA;71.0;4.17;50.04;4.0;80.0;54.4;0.0;4.333333333333333;6.25;100.0;;0.0;3;0;0;0;0;0;regra;Consumo zerou tendo histórico anterior
Chesp;CHE000613;J****** | MONTE CASTELO;Residencial;2025-12;ALTA;71.0;0.32;3.84;0.0;80.0;54.2;0.0;0.3333333333333333;15.5;100.0;;0.0;3;0;0;0;0;0;regra;Consumo zerou tendo histórico anterior
Chesp;CHE000614;I******* d* G**** | CENTRO;Residencial;2025-12;ALTA;71.0;0.96;11.52;1.0;80.0;54.2;0.0;1.0;5.583333333333333;100.0;;0.0;3;0;0;0;0;0;regra;Consumo zerou tendo histórico anterior
Chesp;CHE000615;S**** I***** | RURAL;Residencial;2025-12;ALTA;71.0;4.49;53.88;5.0;80.0;54.3;0.0;4.666666666666667;4.25;100.0;;0.0;3;0;0;0;0;0;regra;Consumo zerou tendo histórico anterior
Chesp;CHE000616;R***** | RESIDENCIAL ELDORADO ;Residencial;2025-12;ALTA;71.0;3.21;38.52;3.0;80.0;54.2;0.0;3.3333333333333335;1.0833333333333333;100.0;;0.0;3;0;0;0;0;0;regra;Consumo zerou tendo histórico anterior
Chesp;CHE000617;C**** d* R** V**** | CENTRO;Residencial;2025-12;ALTA;71.0;1.92;23.04;2.0;80.0;54.2;0.0;2.0;2.9166666666666665;100.0;;0.0;3;0;0;0;0;0;regra;Consumo zerou tendo histórico anterior
Chesp;CHE000618;I******* d* G**** | BOM JESUS;Residencial;2025-12;ALTA;71.0;2.89;34.68;3.0;80.0;54.4;0.0;3.0;11.0;100.0;;0.0;3;0;0;0;0;0;regra;Consumo zerou tendo histórico anterior
Chesp;CHE000619;R***** | RESIDENCIAL ALFA;Residencial;2025-12;ALTA;71.0;2.24;26.88;2.0;80.0;54.3;0.0;2.3333333333333335;6.0;100.0;;0.0;3;0;0;0;0;0;regra;Consumo zerou tendo histórico anterior
Chesp;CHE000620;R***** | JOSE CAMELO DE FARIAS;Residencial;2025-12;ALTA;71.0;1.28;15.36;1.0;80.0;54.2;0.0;1.3333333333333333;5.6;100.0;;0.0;3;0;0;0;0;0;regra;Consumo zerou tendo histórico anterior
Chesp;CHE000621;C**** | RESIDENCIAL TROPICAL;Residencial;2025-12;ALTA;71.0;45.2;542.4;47.0;80.0;54.4;0.0;47.0;93.0;100.0;100.0;0.0;2;0;0;0;0;0;regra;Consumo zerou tendo histórico anterior
Chesp;CHE000622;J****** | MONTE CASTELO;Residencial;2025-12;ALTA;71.0;0.32;3.84;0.0;80.0;54.2;0.0;0.3333333333333333;17.181818181818183;100.0;;0.0;3;0;0;0;0;0;regra;Consumo zerou tendo histórico anterior
Chesp;CHE000623;C**** | RESIDENCIAL TROPICAL;Residencial;2025-12;ALTA;71.0;4.81;57.72;5.0;80.0;54.4;0.0;5.0;3.6666666666666665;100.0;;0.0;3;0;0;0;0;0;regra;Consumo zerou tendo histórico anterior
Chesp;CHE000624;C**** | VILA VERDE;Residencial;2025-12;ALTA;71.0;0.32;3.84;0.0;80.0;54.2;0.0;0.3333333333333333;16.75;100.0;;0.0;3;0;0;0;0;0;regra;Consumo zerou tendo histórico anterior
Chesp;CHE000625;U***** | JARDINS BOA VISTA;Residencial;2025-12;ALTA;71.0;4.49;53.88;5.0;80.0;54.2;0.0;4.666666666666667;2.8;100.0;;0.0;3;0;0;0;0;0;regra;Consumo zerou tendo histórico anterior
Chesp;CHE000626;N*** G***** | ORIENTE;Residencial;2025-12;ALTA;70.9;0.32;3.84;0.0;80.0;53.9;0.0;0.3333333333333333;0.8333333333333334;100.0;;0.0;3;0;0;0;0;0;regra;Consumo zerou tendo histórico anterior
Chesp;CHE000627;S**** I***** | CIRILANDIA;Residencial;2025-12;ALTA;70.9;0.32;3.84;0.0;80.0;53.9;0.0;0.3333333333333333;0.5833333333333334;100.0;;0.0;3;0;0;0;0;0;regra;Consumo zerou tendo histórico anterior
Chesp;CHE000628;C**** | ALDEIA DO VALE;Residencial;2025-12;ALTA;70.9;0.32;3.84;0.0;80.0;53.9;0.0;0.3333333333333333;0.8333333333333334;100.0;;0.0;3;0;0;0;0;0;regra;Consumo zerou tendo histórico anterior
Chesp;CHE000629;S** P******* | RURAL;Residencial;2025-12;ALTA;70.9;0.32;3.84;0.0;80.0;53.9;0.0;0.3333333333333333;0.6666666666666666;100.0;;0.0;3;0;0;0;0;0;regra;Consumo zerou tendo histórico anterior
Chesp;CHE000630;U***** | CENTRO;Poderes Públicos;2025-12;ALTA;70.9;0.64;7.68;1.0;80.0;53.9;0.0;0.6666666666666666;0.6666666666666666;100.0;;0.0;3;0;0;0;0;0;regra;Consumo zerou tendo histórico anterior
Chesp;CHE000631;C**** | RESIDENCIAL AGUAS DO VALE;Residencial;2025-12;ALTA;70.9;0.32;3.84;0.0;80.0;53.9;0.0;0.3333333333333333;0.9166666666666666;100.0;;0.0;3;0;0;0;0;0;regra;Consumo zerou tendo histórico anterior
Chesp;CHE000632;U***** | JARDINS BOA VISTA;Residencial;2025-12;ALTA;70.9;2.89;34.68;3.0;80.0;54.1;0.0;3.0;2.25;100.0;;0.0;3;0;0;0;0;0;regra;Consumo zerou tendo histórico anterior
Chesp;CHE000633;C**** | JARDIM SORRISO I;Residencial;2025-12;ALTA;70.9;0.96;11.52;1.0;80.0;53.9;0.0;1.0;1.3;100.0;;0.0;3;0;0;0;0;0;regra;Consumo zerou tendo histórico anterior
Chesp;CHE000634;S**** I***** | CIRILANDIA;Residencial;2025-12;ALTA;70.9;0.64;7.68;1.0;80.0;53.9;0.0;0.6666666666666666;0.5;100.0;;0.0;3;0;0;0;0;0;regra;Consumo zerou tendo histórico anterior
Chesp;CHE000635;C**** d* R** V**** | JARDIM ESMERALDA;Residencial;2025-12;ALTA;70.9;2.56;30.72;3.0;80.0;54.1;0.0;2.6666666666666665;0.75;100.0;;0.0;3;0;0;0;0;0;regra;Consumo zerou tendo histórico anterior
Chesp;CHE000636;S**** I***** | CIRILANDIA;Residencial;2025-12;ALTA;70.9;0.32;3.84;0.0;80.0;54.0;0.0;0.3333333333333333;3.75;100.0;;0.0;3;0;0;0;0;0;regra;Consumo zerou tendo histórico anterior
Chesp;CHE000637;R***** | PARQUE REAL;Residencial;2025-12;ALTA;70.9;1.92;23.04;2.0;80.0;54.1;0.0;2.0;1.25;100.0;;0.0;3;0;0;0;0;0;regra;Consumo zerou tendo histórico anterior
Chesp;CHE000638;N*** G***** | BATISTA;Residencial;2025-12;ALTA;70.9;1.28;15.36;1.0;80.0;53.9;0.0;1.3333333333333333;1.1428571428571428;100.0;;0.0;3;0;0;0;0;0;regra;Consumo zerou tendo histórico anterior
Chesp;CHE000639;U***** | BANDEIRANTES;Residencial;2025-12;ALTA;70.9;0.32;3.84;0.0;80.0;53.9;0.0;0.3333333333333333;0.5;100.0;;0.0;3;0;0;0;0;0;regra;Consumo zerou tendo histórico anterior
Chesp;CHE000640;C**** | JARDIM SARA RIBEIRO;Residencial;2025-12;ALTA;70.9;0.64;7.68;1.0;80.0;53.9;0.0;0.6666666666666666;0.5714285714285714;100.0;;0.0;3;0;0;0;0;0;regra;Consumo zerou tendo histórico anterior
Chesp;CHE000641;S**** I***** | CIRILANDIA;Residencial;2025-12;ALTA;70.9;0.32;3.84;0.0;80.0;53.9;0.0;0.3333333333333333;0.5833333333333334;100.0;;0.0;3;0;0;0;0;0;regra;Consumo zerou tendo histórico anterior
Chesp;CHE000642;I******* d* G**** | JARDIM PROGRESSO ;Residencial;2025-12;ALTA;70.9;0.32;3.84;0.0;80.0;54.1;0.0;0.3333333333333333;5.666666666666667;100.0;;0.0;3;0;0;0;0;0;regra;Consumo zerou tendo histórico anterior
Chesp;CHE000643;R***** | PLANALTO;Residencial;2025-12;ALTA;70.9;0.32;3.84;0.0;80.0;53.9;0.0;0.3333333333333333;0.5833333333333334;100.0;;0.0;3;0;0;0;0;0;regra;Consumo zerou tendo histórico anterior
Chesp;CHE000644;I******* d* G**** | INDEPENDENCIA;Residencial;2025-12;ALTA;70.9;0.32;3.84;0.0;80.0;53.9;0.0;0.3333333333333333;0.6666666666666666;100.0;;0.0;3;0;0;0;0;0;regra;Consumo zerou tendo histórico anterior
Chesp;CHE000645;N*** G***** | ORIENTE;Residencial;2025-12;ALTA;70.9;0.32;3.84;0.0;80.0;53.9;0.0;0.3333333333333333;1.0833333333333333;100.0;;0.0;3;0;0;0;0;0;regra;Consumo zerou tendo histórico anterior
Chesp;CHE000646;C**** | ALDEIA DO VALE;Residencial;2025-12;ALTA;70.9;0.96;11.52;1.0;80.0;54.0;0.0;1.0;2.25;100.0;;0.0;3;0;0;0;0;0;regra;Consumo zerou tendo histórico anterior
Chesp;CHE000647;U***** | JARDIM VALE DO SOL;Residencial;2025-12;ALTA;70.9;0.64;7.68;1.0;80.0;54.1;0.0;0.6666666666666666;3.8333333333333335;100.0;;0.0;3;0;0;0;0;0;regra;Consumo zerou tendo histórico anterior
Chesp;CHE000648;U***** | JARDIM VALE DO SOL;Residencial;2025-12;ALTA;70.9;0.64;7.68;1.0;80.0;54.0;0.0;0.6666666666666666;0.8333333333333334;100.0;;0.0;3;0;0;0;0;0;regra;Consumo zerou tendo histórico anterior
Chesp;CHE000649;C**** | CURUMIM;Comercial;2025-12;ALTA;70.9;1.6;19.2;2.0;80.0;54.1;0.0;1.6666666666666667;2.5;100.0;;0.0;3;0;0;0;0;0;regra;Consumo zerou tendo histórico anterior
Chesp;CHE000650;C**** | CURUMIM;Comercial;2025-12;ALTA;70.9;0.32;3.84;0.0;80.0;54.0;0.0;0.3333333333333333;3.75;100.0;;0.0;3;0;0;0;0;0;regra;Consumo zerou tendo histórico anterior
Chesp;CHE000651;C**** d* R** V**** | RESIDENCIAL ALDEIA DO CERRADO;Residencial;2025-12;ALTA;70.9;0.64;7.68;1.0;80.0;53.9;0.0;0.6666666666666666;2.25;100.0;;0.0;3;0;0;0;0;0;regra;Consumo zerou tendo histórico anterior
Chesp;CHE000652;R***** | JOSE CAMELO DE FARIAS;Residencial;2025-12;ALTA;70.9;0.32;3.84;0.0;80.0;53.9;0.0;0.3333333333333333;0.5833333333333334;100.0;;0.0;3;0;0;0;0;0;regra;Consumo zerou tendo histórico anterior
Chesp;CHE000653;C**** | JARDIM PETROPOLIS;Residencial;2025-12;ALTA;70.9;0.32;3.84;0.0;80.0;53.9;0.0;0.3333333333333333;0.5;100.0;;0.0;3;0;0;0;0;0;regra;Consumo zerou tendo histórico anterior
Chesp;CHE000654;U***** | CENTRO;Residencial;2025-12;ALTA;70.9;2.24;26.88;2.0;80.0;54.1;0.0;2.3333333333333335;0.6666666666666666;100.0;;0.0;3;0;0;0;0;0;regra;Consumo zerou tendo histórico anterior
Chesp;CHE000655;R***** | SOL NASCENTE;Residencial;2025-12;ALTA;70.9;0.32;3.84;0.0;80.0;53.9;0.0;0.3333333333333333;2.5;100.0;;0.0;3;0;0;0;0;0;regra;Consumo zerou tendo histórico anterior
Chesp;CHE000656;U***** | CENTRO;Residencial;2025-12;ALTA;70.9;1.6;19.2;2.0;80.0;54.0;0.0;1.6666666666666667;1.0833333333333333;100.0;;0.0;3;0;0;0;0;0;regra;Consumo zerou tendo histórico anterior
Chesp;CHE000657;R***** | CENTRO;Residencial;2025-12;ALTA;70.9;0.32;3.84;0.0;80.0;53.9;0.0;0.3333333333333333;2.875;100.0;;0.0;3;0;0;0;0;0;regra;Consumo zerou tendo histórico anterior
Chesp;CHE000658;I******* d* G**** | CENTRO;Residencial;2025-12;ALTA;70.9;0.32;3.84;0.0;80.0;54.1;0.0;0.3333333333333333;9.25;100.0;;0.0;3;0;0;0;0;0;regra;Consumo zerou tendo histórico anterior
Chesp;CHE000659;R***** | JOSE CAMELO DE FARIAS;Residencial;2025-12;ALTA;70.9;0.32;3.84;0.0;80.0;54.1;0.0;0.3333333333333333;5.75;100.0;;0.0;3;0;0;0;0;0;regra;Consumo zerou tendo histórico anterior
Chesp;CHE000660;R***** | PARQUE REAL;Residencial;2025-12;ALTA;70.9;0.32;3.84;0.0;80.0;54.0;0.0;0.3333333333333333;4.5;100.0;;0.0;3;0;0;0;0;0;regra;Consumo zerou tendo histórico anterior
Chesp;CHE000661;R***** | RESIDENCIAL ELDORADO ;Residencial;2025-12;ALTA;70.9;0.64;7.68;1.0;80.0;53.9;0.0;0.6666666666666666;1.6666666666666667;100.0;;0.0;3;0;0;0;0;0;regra;Consumo zerou tendo histórico anterior
Chesp;CHE000662;R***** | RESIDENCIAL ELDORADO ;Residencial;2025-12;ALTA;70.9;1.28;15.36;1.0;80.0;53.9;0.0;1.3333333333333333;1.3333333333333333;100.0;;0.0;3;0;0;0;0;0;regra;Consumo zerou tendo histórico anterior
Chesp;CHE000663;U***** | CENTRO;Poderes Públicos;2025-12;ALTA;70.9;0.32;3.84;0.0;80.0;54.0;0.0;0.3333333333333333;8.0;100.0;;0.0;3;0;0;0;0;0;regra;Consumo zerou tendo histórico anterior
Chesp;CHE000664;N*** G***** | CENTRO;Residencial;2025-12;ALTA;70.8;0.32;3.84;0.0;80.0;53.7;0.0;0.3333333333333333;1.4;100.0;;0.0;3;0;0;0;0;0;regra;Consumo zerou tendo histórico anterior
Chesp;CHE000665;U***** | CENTRO;Residencial;2025-12;ALTA;70.8;0.32;3.84;0.0;80.0;53.7;0.0;0.3333333333333333;1.4166666666666667;100.0;;0.0;3;0;0;0;0;0;regra;Consumo zerou tendo histórico anterior
Chesp;CHE000666;R***** | RESIDENCIAL ELDORADO ;Residencial;2025-12;ALTA;70.8;0.32;3.84;0.0;80.0;53.8;0.0;0.3333333333333333;1.7142857142857142;100.0;;0.0;3;0;0;0;0;0;regra;Consumo zerou tendo histórico anterior
Chesp;CHE000667;I******* d* G**** | JARDIM PROGRESSO ;Residencial;2025-12;ALTA;70.8;0.32;3.84;0.0;80.0;53.7;0.0;0.3333333333333333;1.5;100.0;;0.0;3;0;0;0;0;0;regra;Consumo zerou tendo histórico anterior
Chesp;CHE000668;U***** | JARDIM VALE DO SOL;Residencial;2025-12;ALTA;70.8;0.32;3.84;0.0;80.0;53.7;0.0;0.3333333333333333;1.5833333333333333;100.0;;0.0;3;0;0;0;0;0;regra;Consumo zerou tendo histórico anterior
Chesp;CHE000669;C**** d* R** V**** | ANTONIO GOMIDES;Residencial;2025-12;ALTA;70.8;2.89;34.68;3.0;80.0;53.7;0.0;3.0;258.25;100.0;100.0;0.0;2;0;0;0;0;0;regra;Consumo zerou tendo histórico anterior
Chesp;CHE000670;I******* d* G**** | BOM JESUS;Residencial;2025-12;ALTA;70.8;0.32;3.84;0.0;80.0;53.8;0.0;0.3333333333333333;1.6666666666666667;100.0;;0.0;3;0;0;0;0;0;regra;Consumo zerou tendo histórico anterior
Chesp;CHE000671;C**** | NOVA VILA;Residencial;2025-12;ALTA;70.8;0.32;3.84;0.0;80.0;53.7;0.0;0.3333333333333333;1.5;100.0;;0.0;3;0;0;0;0;0;regra;Consumo zerou tendo histórico anterior
Chesp;CHE000672;R********* | INDUSTRIAL;Residencial;2025-12;ALTA;70.8;0.32;3.84;0.0;80.0;53.7;0.0;0.3333333333333333;1.4;100.0;;0.0;3;0;0;0;0;0;regra;Consumo zerou tendo histórico anterior
Chesp;CHE000673;S**** I***** | CIRILANDIA;Residencial;2025-12;ALTA;70.7;85.59;1027.08;89.0;80.0;53.5;0.0;89.0;89.0;100.0;;0.0;2;0;0;0;0;0;regra;Consumo zerou tendo histórico anterior
Chesp;CHE000674;C**** | RECANTO DAS ANDORINHAS;Residencial;2025-12;ALTA;70.7;303.26;3639.12;315.0;80.0;53.5;0.0;315.3333333333333;357.6666666666667;100.0;100.0;0.0;2;0;0;0;0;0;regra;Consumo zerou tendo histórico anterior
Chesp;CHE000675;C**** d* R** V**** | RURAL;Rural;2025-12;ALTA;70.7;574.15;6889.8;597.0;80.0;53.5;0.0;987.3333333333334;1001.6666666666666;100.0;100.0;0.0;1;0;1;0;0;1;regra;Consumo zerou tendo histórico anterior
Chesp;CHE000676;N*** G***** | RURAL;Rural;2025-12;ALTA;70.7;96.17;1154.04;100.0;80.0;53.5;0.0;32.0;90.0;100.0;100.0;0.0;2;0;1;0;0;0;regra;Consumo zerou tendo histórico anterior
Chesp;CHE000677;R***** | BELA VISTA;Residencial;2025-12;ALTA;70.6;0.32;3.84;0.0;80.0;53.2;0.0;0.3333333333333333;0.25;100.0;;;3;0;0;0;0;0;regra;Consumo zerou tendo histórico anterior
Chesp;CHE000678;U***** | AEROPORTO;Residencial;2025-12;ALTA;70.6;0.32;3.84;0.0;80.0;53.1;0.0;0.3333333333333333;0.08333333333333333;100.0;;;3;0;0;0;0;0;regra;Consumo zerou tendo histórico anterior
Chesp;CHE000679;C**** | CENTRO;Comercial;2025-12;ALTA;70.6;0.32;3.84;0.0;80.0;53.2;0.0;0.3333333333333333;0.3333333333333333;100.0;;;3;0;0;1;0;0;regra;Consumo zerou tendo histórico anterior
Chesp;CHE000680;C**** | VILA VERDE;Residencial;2025-12;ALTA;70.6;0.64;7.68;1.0;80.0;53.2;0.0;0.6666666666666666;0.16666666666666666;100.0;;;3;0;0;0;0;0;regra;Consumo zerou tendo histórico anterior
Chesp;CHE000681;C**** | DESDOBRO SOARES;Residencial;2025-12;ALTA;70.6;0.32;3.84;0.0;80.0;53.2;0.0;0.3333333333333333;0.3333333333333333;100.0;;;3;0;0;1;0;0;regra;Consumo zerou tendo histórico anterior
Chesp;CHE000682;S**** I***** | CIRILANDIA;Residencial;2025-12;ALTA;70.6;0.32;3.84;0.0;80.0;53.1;0.0;0.3333333333333333;0.08333333333333333;100.0;;;3;1;0;0;0;0;regra;Consumo zerou tendo histórico anterior
Chesp;CHE000683;R***** | PROGRESSO;Residencial;2025-12;ALTA;70.6;0.32;3.84;0.0;80.0;53.1;0.0;0.3333333333333333;0.14285714285714285;100.0;;;3;0;0;0;0;0;regra;Consumo zerou tendo histórico anterior
Chesp;CHE000684;U***** | RURAL;Residencial;2025-12;ALTA;70.6;0.32;3.84;0.0;80.0;53.1;0.0;0.3333333333333333;0.08333333333333333;100.0;;;3;0;0;0;0;0;regra;Consumo zerou tendo histórico anterior
Chesp;CHE000685;C**** d* R** V**** | CENTRO;Residencial;2025-12;ALTA;70.6;129.19;1550.28;134.0;80.0;53.1;0.0;134.33333333333334;215.0;100.0;100.0;0.0;2;0;0;0;0;0;regra;Consumo zerou tendo histórico anterior
Chesp;CHE000686;C**** | RURAL;Comercial;2025-12;ALTA;70.6;222.48;2669.76;231.0;80.0;53.1;0.0;231.33333333333334;331.1666666666667;100.0;100.0;0.0;2;0;0;0;0;0;regra;Consumo zerou tendo histórico anterior
Chesp;CHE000687;I******* d* G**** | BOM JESUS;Residencial;2025-12;ALTA;70.6;0.32;3.84;0.0;80.0;53.2;0.0;0.3333333333333333;0.4166666666666667;100.0;;;3;0;0;0;0;0;regra;Consumo zerou tendo histórico anterior
Chesp;CHE000688;C**** d* R** V**** | VILA ROCHA;Residencial;2025-12;ALTA;70.6;0.64;7.68;1.0;80.0;53.2;0.0;0.6666666666666666;0.16666666666666666;100.0;;;3;0;0;0;0;0;regra;Consumo zerou tendo histórico anterior
Chesp;CHE000689;U***** | JARDIM VALE DO SOL;Residencial;2025-12;ALTA;70.6;0.32;3.84;0.0;80.0;53.2;0.0;0.3333333333333333;0.4166666666666667;100.0;;;3;0;0;1;0;0;regra;Consumo zerou tendo histórico anterior
Chesp;CHE000690;C**** | VILA SAO PATRICIO;Residencial;2025-12;ALTA;70.6;0.32;3.84;0.0;80.0;53.1;0.0;0.3333333333333333;0.08333333333333333;100.0;;;3;0;0;0;0;0;regra;Consumo zerou tendo histórico anterior
Chesp;CHE000691;U***** | URUITA;Residencial;2025-12;ALTA;70.6;0.32;3.84;0.0;80.0;53.2;0.0;0.3333333333333333;0.4166666666666667;100.0;;;3;0;0;0;0;0;regra;Consumo zerou tendo histórico anterior
Chesp;CHE000692;U***** | BANDEIRANTES;Residencial;2025-12;ALTA;70.6;0.32;3.84;0.0;80.0;53.1;0.0;0.3333333333333333;0.08333333333333333;100.0;;;3;0;0;0;0;0;regra;Consumo zerou tendo histórico anterior
Chesp;CHE000693;N*** G***** | ORIENTE;Residencial;2025-12;ALTA;70.6;0.64;7.68;1.0;80.0;53.2;0.0;0.6666666666666666;0.4166666666666667;100.0;;;3;0;0;0;0;0;regra;Consumo zerou tendo histórico anterior
Chesp;CHE000694;U***** | BANDEIRANTES;Residencial;2025-12;ALTA;70.6;0.32;3.84;0.0;80.0;53.1;0.0;0.3333333333333333;0.08333333333333333;100.0;;;3;0;0;0;0;0;regra;Consumo zerou tendo histórico anterior
Chesp;CHE000695;C**** | RESIDENCIAL PRIMAVERA;Residencial;2025-12;ALTA;70.6;0.32;3.84;0.0;80.0;53.1;0.0;0.3333333333333333;0.14285714285714285;100.0;;;3;0;0;0;0;0;regra;Consumo zerou tendo histórico anterior
Chesp;CHE000696;N*** G***** | BATISTA;Residencial;2025-12;ALTA;70.6;0.64;7.68;1.0;80.0;53.2;0.0;0.6666666666666666;0.16666666666666666;100.0;;;3;0;0;0;0;0;regra;Consumo zerou tendo histórico anterior
Chesp;CHE000697;R***** | RESIDENCIAL ELDORADO ;Residencial;2025-12;ALTA;70.6;0.32;3.84;0.0;80.0;53.2;0.0;0.3333333333333333;0.25;100.0;;;3;0;0;0;0;0;regra;Consumo zerou tendo histórico anterior
Chesp;CHE000698;R***** | RESIDENCIAL ELDORADO ;Residencial;2025-12;ALTA;70.6;0.32;3.84;0.0;80.0;53.1;0.0;0.3333333333333333;0.2;100.0;;;3;0;0;0;0;0;regra;Consumo zerou tendo histórico anterior
Chesp;CHE000699;R***** | JOSE CAMELO DE FARIAS;Residencial;2025-12;ALTA;70.6;0.64;7.68;1.0;80.0;53.2;0.0;0.6666666666666666;0.16666666666666666;100.0;;;3;0;0;0;0;0;regra;Consumo zerou tendo histórico anterior
Chesp;CHE000700;R***** | JOSE CAMELO DE FARIAS;Residencial;2025-12;ALTA;70.6;0.32;3.84;0.0;80.0;53.2;0.0;0.3333333333333333;0.25;100.0;;;3;0;0;0;0;0;regra;Consumo zerou tendo histórico anterior
Chesp;CHE000701;N*** G***** | PLAINA;Residencial;2025-12;ALTA;70.6;0.32;3.84;0.0;80.0;53.2;0.0;0.3333333333333333;0.3333333333333333;100.0;;;3;0;0;0;0;0;regra;Consumo zerou tendo histórico anterior
